state,row,col,covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error
425,14,5,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992784729281078,-0.9753561615943909,0.023922311333716917
426,14,6,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992585893659055,-1.3345699310302734,0.33531134166436793
427,14,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9983004326696038,-1.2890759706497192,0.29077553798011546
428,14,8,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.998284089303458,-1.2415306568145752,0.24324656751111717
429,14,9,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999787218340714,-1.2250380516052246,0.22505932977115317
430,14,10,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999792866141926,-1.28353750705719,0.2835582204429974
431,14,11,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994768213459501,-0.8615373969078064,0.13793942443814367
432,14,12,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9993355902829277,-0.6399106979370117,0.359424892345916
433,14,13,True,-0.9999989913057314,3,3,0,0.632455532033676,-0.868699918639197,0.0026795934971592388,-0.1312990726665344,0,0.0,0.0,0,-0.9993248155151249,-0.899170458316803,0.10015435719832189
434,14,14,True,-0.9999989913057313,3,3,0,0.9486832980505139,-0.8660203251420379,0.0,-0.13397866616369347,0,0.0,0.0,0,-0.9996548986891332,-0.9179044961929321,0.08175040249620102
435,14,15,True,-0.9999989913057313,3,2,1,0.316227766016838,-0.8660203251420379,0.0,-0.13397866616369347,0,0.0,0.0,0,-0.9996606724716167,-0.9951547384262085,0.004505934045408222
436,14,16,True,-0.9999989913057348,3,3,0,0.7745966692414834,-0.8660203251420379,0.0,-0.1339786661636969,0,0.0,0.0,0,-0.9666365343874468,-0.41286012530326843,0.5537764090841784
437,14,17,True,-0.9999989913057348,1,2,1,0.8944271909999159,-0.8660203251420379,0.0,-0.1339786661636969,0,0.0,0.0,0,-0.9661194046186508,-0.7314652800559998,0.234654124562651
438,14,18,False,-50.0,0,3,1,,-0.9919612195085223,0.004545487119924444,-49.008038780491475,0,0.0,0.0,0,-0.9448522853143033,-0.5102360844612122,0.43461620085309116
439,14,19,False,-50.0,0,3,1,,-0.9946408130056815,0.003750649592068609,-49.00535918699432,0,0.0,0.0,0,-0.9448538913472897,-0.24687975645065308,0.6979741348966366
440,14,20,True,-0.9999997977669054,3,3,0,0.7745966692414834,-0.9973204065028408,0.0026795934971592427,-0.002679391264064579,0,0.0,0.0,0,-0.944134251161362,-0.16508999466896057,0.7790442564924014
441,14,21,True,-0.9999997979425332,3,3,0,0.7745966692414834,-0.9973204065028408,0.0026795934971592427,-0.0026793914396924245,0,0.0,0.0,0,-0.9426788479944521,-0.28318798542022705,0.6594908625742251
442,14,22,True,-0.999999798261147,3,3,0,0.7745966692414834,-0.9973204065028408,0.0026795934971592427,-0.0026793917583062266,0,0.0,0.0,0,-0.9354879243665575,-0.17986580729484558,0.7556221170717119
444,14,24,False,-50.0,0,1,1,,-0.2734879286299231,0.06143231005889039,-49.726512071370074,0,0.0,0.0,0,-0.15379883841481115,-0.19853749871253967,0.04473866029772852
445,14,25,True,0.4892769028740652,3,1,1,0.7378647873726218,-0.21422056560600602,0.06116327797033659,0.7034974684800712,1,0.7034974684800712,0.7384877915288585,1,-0.010856745190245584,-0.15754297375679016,0.14668622856654456
446,14,26,True,0.5061515315958242,0,0,0,0.9486832980505139,0.44371438151390186,0.03674403982209356,0.0624371500819223,0,0.0,0.0,0,0.06707341350669425,-0.017811007797718048,0.0848844213044123
447,14,27,True,0.5586108680351393,1,1,0,0.9486832980505139,0.5532498676646077,0.006751094709585241,0.0053610003705315545,0,0.0,0.0,0,0.14261848972674496,0.11146733909845352,0.031151150628291435
448,14,28,True,0.576274163839867,3,3,0,0.7999999999999999,0.5729592758045534,0.006419199142070695,0.0033148880353135457,0,0.0,0.0,0,0.1905600022818855,0.2533639073371887,0.06280390505530323
449,14,29,True,0.5937335859705479,1,1,0,1.0,0.5691746960362712,0.02305609067600377,0.024558889934276684,0,0.0,0.0,0,0.2050184798131367,0.34549298882484436,0.14047450901170766
450,15,0,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999122694504649,-1.1604866981506348,0.1605744287001699
451,15,1,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999106610046794,-1.7497978210449219,0.7498871600402425
452,15,2,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985701753869279,-1.4905322790145874,0.49196210362765946
453,15,3,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985118537634197,-1.0208829641342163,0.022371110370796643
454,15,4,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984806483955724,-1.050661325454712,0.052180677059139535
455,15,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984566758238549,-1.4703710079193115,0.47191433209545663
456,15,6,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.998435347197842,-1.3184802532196045,0.3200449060217625
457,15,7,False,-50.0,0,0,0,,-0.868699918639197,0.0026795934971592427,-49.131300081360806,0,0.0,0.0,0,-0.9983634655448563,-1.341052770614624,0.3426893050697677
458,15,8,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999317055080423,-0.8404861092567444,0.15944559625129795
459,15,9,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.99997744604188,-1.2450004816055298,0.2450230355636498
460,15,10,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999905028582812,-0.7949166893959045,0.20507381346237663
461,15,11,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.999990677796106,-1.3322514295578003,0.33226075176169434
462,15,12,False,-50.0,0,3,1,,-0.9196121950852225,0.009376623980171512,-49.08038780491478,0,0.0,0.0,0,-0.9998070094950785,-1.1390764713287354,0.13926946183365685
463,15,13,True,-0.9999989913057314,3,2,1,0.2581988897471611,-0.9062142275994263,0.0087710285946026,-0.09378476370630517,0,0.0,0.0,0,-0.999662424845204,-0.619183361530304,0.3804790633149
464,15,14,True,-0.9999989913057314,0,0,0,0.8944271909999159,-0.868699918639197,0.002679593497159234,-0.1312990726665344,0,0.0,0.0,0,-0.9996589770213063,-0.9816361665725708,0.01802281044873555
465,15,15,True,-0.9999989913057314,0,0,0,0.9486832980505139,-0.868699918639197,0.0026795934971592388,-0.1312990726665344,0,0.0,0.0,0,-0.9996644320543251,-0.9632462859153748,0.036418146138950336
466,15,16,False,-50.0,0,3,1,,-0.8713795121363563,0.0037506495920686003,-49.12862048786364,0,0.0,0.0,0,-0.9245118442958133,-0.7384126782417297,0.1860991660540836
467,15,17,True,-0.9999989913057348,0,0,0,0.7745966692414834,-0.8660203251420379,0.0,-0.1339786661636969,0,0.0,0.0,0,-0.965017061542767,-0.4553488790988922,0.5096681824438748
468,15,18,False,-50.0,0,0,0,,-0.9946408130056813,0.0037506495920686077,-49.00535918699432,0,0.0,0.0,0,-0.9439694150431603,-0.5600383877754211,0.3839310272677392
469,15,19,False,-50.0,0,1,1,,-0.8954958536107894,0.007928655008565579,-49.10450414638921,0,0.0,0.0,0,-0.9274843111850689,-0.48998087644577026,0.43750343473929865
470,15,20,False,-50.0,0,3,1,,-0.8820978861249933,0.006219748708495544,-49.117902113875004,0,0.0,0.0,0,-0.9805867726209764,-0.4334200620651245,0.5471667105558519
471,15,21,False,-50.0,0,1,1,,-0.8820978861249933,0.006219748708495543,-49.117902113875004,0,0.0,0.0,0,-0.9868471757465788,-0.45303642749786377,0.533810748248715
472,15,22,True,-0.9999989913057348,3,3,0,0.7745966692414834,-0.8574254908175786,0.0085948343244593,-0.1425735004881562,0,0.0,0.0,0,-0.4936305580673268,-0.05070621520280838,0.4429243428645184
473,15,23,True,-0.9999989913057349,1,1,0,0.7745966692414834,-0.8660203251420379,0.0,-0.13397866616369702,0,0.0,0.0,0,-0.47556271928482524,-0.1214473769068718,0.35411534237795345
474,15,24,True,0.4563171439965158,3,3,0,0.7745966692414834,-0.25970331620650233,0.05825194815376263,0.7160204602030181,0,0.0,0.0,0,-0.037390338106756585,-0.12762945890426636,0.09023912079750977
475,15,25,True,0.4726618928365245,0,0,0,0.9486832980505139,-0.21401675586304958,0.06201016582234807,0.6866786486995741,0,0.0,0.0,0,-0.023256492891621457,-0.1702485978603363,0.14699210496871484
476,15,26,True,0.5918392952160876,1,1,0,0.9486832980505139,0.5118249713204616,0.03259086553498398,0.08001432389562602,0,0.0,0.0,0,0.17616718102136597,0.11680454760789871,0.05936263341346726
477,15,27,True,0.5765253502405868,3,3,0,1.0,0.5732831669518419,0.006458453040868981,0.0032421832887449265,0,0.0,0.0,0,0.17539255503860665,0.19021335244178772,0.014820797403181069
478,15,28,True,0.5937259366001234,3,3,0,0.7999999999999999,0.5694953482720869,0.02306344339879835,0.024230588328036484,0,0.0,0.0,0,0.18975382784438907,0.3344999849796295,0.14474615713524044
479,15,29,True,0.6116380887025817,1,1,0,0.39999999999999997,0.6106952481217921,0.004638866905751227,0.000942840580789639,0,0.0,0.0,0,0.21991257927741756,0.3292406499385834,0.10932807066116582
480,16,0,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994461100293,-1.805964469909668,0.806518359880368
481,16,1,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9998238751573741,-1.2325021028518677,0.23267822769449353
482,16,2,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985480129234503,-1.56949782371521,0.5709498107917597
483,16,3,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985230091474231,-1.6404755115509033,0.6419525024034802
484,16,4,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984996976406486,-1.5978121757507324,0.5993124781100838
485,16,5,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.998475382900909,-1.5111585855484009,0.5126832026474919
486,16,6,False,-50.0,0,0,0,,-0.868699918639197,0.002679593497159241,-49.131300081360806,0,0.0,0.0,0,-0.998453257420007,-1.5002498626708984,0.5017966052508914
487,16,7,False,-50.0,0,3,1,,-1.0,0.0,-49.0,0,0.0,0.0,0,-0.9999546375751769,-0.9384967684745789,0.06145786910059803
489,16,9,False,-50.0,0,0,0,,-0.868699918639197,0.0026795934971592427,-49.131300081360806,0,0.0,0.0,0,-0.9999771414352284,-1.3272784948349,0.3273013533996715
490,16,10,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159236,-49.131300081360806,0,0.0,0.0,0,-0.9999948145795,-1.3664910793304443,0.3664962647509443
491,16,11,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999910041656755,-0.8997432589530945,0.10024774521258106
493,16,13,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9990484114192848,-1.1000173091888428,0.10096889776955797
494,16,14,True,-0.9999989913057316,3,2,1,0.2581988897471611,-0.8660203251420379,0.0,-0.1339786661636937,0,0.0,0.0,0,-0.9996251983635916,-0.618724524974823,0.38090067338876865
495,16,15,True,-0.9999989913057314,0,0,0,0.7745966692414834,-0.8660203251420379,0.0,-0.13397866616369358,0,0.0,0.0,0,-0.9996667834675729,-0.6863240599632263,0.31334272350434655
496,16,16,False,-50.0,0,3,1,,-0.9169326015880632,0.009290273992137839,-49.083067398411934,0,0.0,0.0,0,-0.9005194703553472,-0.6916739344596863,0.2088455358956609
497,16,17,False,-50.0,0,3,1,,-0.9196121950852225,0.00937662398017151,-49.08038780491478,0,0.0,0.0,0,-0.9041823453744755,-0.6535362601280212,0.25064608524645426
498,16,18,False,-50.0,0,2,1,,-0.9169326015880632,0.009290273992137839,-49.083067398411934,0,0.0,0.0,0,-0.9055068403537138,-0.6153144836425781,0.29019235671113564
499,16,19,False,-50.0,0,1,1,,-0.8928162601136301,0.007655981420454963,-49.107183739886366,0,0.0,0.0,0,-0.9266916256090482,-0.4763294458389282,0.45036217977011994
500,16,20,False,-50.0,0,1,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9780534975640304,-0.47318077087402344,0.5048727266900069
501,16,21,False,-50.0,0,3,1,,-0.8820978861249933,0.006219748708495543,-49.117902113875004,0,0.0,0.0,0,-0.992692134254527,-0.2815219461917877,0.7111701880627392
502,16,22,False,-50.0,0,2,1,,-0.8820978861249933,0.006219748708495543,-49.117902113875004,0,0.0,0.0,0,-0.9927719775840872,-0.33525294065475464,0.6575190369293326
503,16,23,True,-0.9999989913057349,3,3,0,0.7745966692414834,-0.8488306564931193,0.012030262010676484,-0.1511683348126156,0,0.0,0.0,0,-0.4651608705662048,0.027696751058101654,0.49285762162430646
504,16,24,True,-0.9999989913057349,3,3,0,0.7745966692414834,-0.8660203251420379,0.0,-0.13397866616369702,0,0.0,0.0,0,-0.4588353019709916,0.03123220056295395,0.49006750253394554
505,16,25,True,-0.9999989913057348,1,1,0,0.9486832980505139,-0.8488306564931193,0.012030262010676484,-0.1511683348126155,0,0.0,0.0,0,-0.45840898892896986,-0.01652316004037857,0.4418858288885913
506,16,26,True,0.6092028456497177,3,3,0,0.632455532033676,0.5056604364020661,0.04032684710326005,0.10354240924765157,0,0.0,0.0,0,0.19253026170372534,0.19853144884109497,0.006001187137369635
507,16,27,True,0.6275334779634848,1,1,0,0.9486832980505139,0.5265195927013706,0.038684461435669046,0.10101388526211419,0,0.0,0.0,0,0.20655325882417389,0.21513745188713074,0.008584193062956852
508,16,28,True,0.6151388951363105,1,1,0,0.9486832980505139,0.5384219283852517,0.044116836318629615,0.07671696675105877,0,0.0,0.0,0,0.22298772067285777,0.2275102734565735,0.0045225527837157165
509,16,29,True,0.6301278626668423,1,1,0,0.39999999999999997,0.6069154367591868,0.021920771487509993,0.023212425907655487,0,0.0,0.0,0,0.2347132625745875,0.3429657518863678,0.1082524893117803
510,17,0,False,-50.0,0,3,1,,-0.8928162601136304,0.0076559814204549635,-49.107183739886366,0,0.0,0.0,0,-0.9988821625565176,-1.7232153415679932,0.7243331790114755
511,17,1,False,-50.0,0,2,1,,-0.8767386991306748,0.005192539233820169,-49.12326130086932,0,0.0,0.0,0,-0.9986460211400601,-1.300398588180542,0.3017525670404819
512,17,2,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985711793376623,-1.2675323486328125,0.26896116929515024
513,17,3,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985653456379934,-1.1786974668502808,0.1801321212122874
514,17,4,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985509741607934,-1.5643033981323242,0.5657524239715308
515,17,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985237186680199,-1.5239267349243164,0.5254030162562965
516,17,6,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984876877052081,-1.5525431632995605,0.5540554755943524
517,17,7,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9998052328748281,-1.0542391538619995,0.05443392098717137
518,17,8,False,-50.0,0,2,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9998030805128829,-1.4607361555099487,0.4609330749970658
519,17,9,False,-50.0,0,0,0,,-0.868699918639197,0.0026795934971592427,-49.131300081360806,0,0.0,0.0,0,-0.9999282763319686,-1.406801462173462,0.40687318584149335
520,17,10,False,-50.0,0,3,1,,-0.9303305690738597,0.009562317729303316,-49.06966943092614,0,0.0,0.0,0,-0.9999999867713875,-0.9180025458335876,0.08199744093779981
521,17,11,False,-50.0,0,2,1,,-0.9276509755767005,0.009539303694181295,-49.072349024423296,0,0.0,0.0,0,-1.0000001032506993,-0.9144986271858215,0.08550147606487779
522,17,12,False,-50.0,0,0,0,,-1.0,0.0,-49.0,0,0.0,0.0,0,-1.0000000358987469,-0.9006196856498718,0.09938035024887504
523,17,13,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985111712367807,-0.7001984715461731,0.2983126996906076
524,17,14,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9984796288646933,-0.6878470778465271,0.3106325510181662
525,17,15,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.998445445843306,-1.038257122039795,0.039811676196488954
526,17,16,False,-50.0,0,3,1,,-0.8928162601136301,0.0076559814204549635,-49.107183739886366,0,0.0,0.0,0,-0.8860046821473161,-0.46503177285194397,0.4209729092953721
527,17,17,False,-50.0,0,3,1,,-0.8928162601136301,0.007655981420454961,-49.107183739886366,0,0.0,0.0,0,-0.8843451057715532,-0.7073622345924377,0.1769828711791155
528,17,18,False,-50.0,0,3,1,,-0.8928162601136301,0.007655981420454963,-49.107183739886366,0,0.0,0.0,0,-0.8881131735154648,-0.3112916648387909,0.5768215086766739
529,17,19,False,-50.0,0,2,1,,-0.8928162601136301,0.007655981420454961,-49.107183739886366,0,0.0,0.0,0,-0.8867494438929866,-0.5217908620834351,0.36495858180955154
530,17,20,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9120801988149669,-0.23604688048362732,0.6760333183313396
531,17,21,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9092808598258952,-0.3352442681789398,0.5740365916469554
532,17,22,False,-50.0,0,1,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9110168233457024,-0.3776554763317108,0.5333613470139916
533,17,23,False,-50.0,0,1,1,,-0.32188900865058023,0.06992577977824643,-49.67811099134942,0,0.0,0.0,0,0.05513884936101157,0.0031570568680763245,0.05198179249293525
534,17,24,True,-0.9999989913057348,3,3,0,0.7745966692414834,-0.8441180674323366,0.012791765205451524,-0.15588092387339814,0,0.0,0.0,0,-0.4070676774139067,0.14948171377182007,0.5565493911857268
535,17,25,True,-0.9999989913057348,0,0,0,0.8944271909999159,-0.8660203251420379,0.0,-0.1339786661636969,0,0.0,0.0,0,-0.4513499434898886,0.10952144116163254,0.5608713846515212
536,17,26,True,0.6621908208661633,1,1,0,0.9486832980505139,-0.2215589026297461,0.07582797537046557,0.8837497234959094,0,0.0,0.0,0,0.24308318577453478,0.25610971450805664,0.013026528733521864
537,17,27,True,0.6455689128810191,2,3,1,0.39999999999999997,0.5163180541472122,0.048295649237479366,0.12925085873380693,1,0.12925085873380693,0.13567949494652867,1,0.22349196259021914,0.3498855531215668,0.12639359053134763
538,17,28,True,0.632894629669399,1,1,0,0.9486832980505139,0.60723926147918,0.02192175709587974,0.025655368190219074,0,0.0,0.0,0,0.2364150112440227,0.21953919529914856,0.01687581594487414
539,17,29,True,0.6490433317594068,1,1,0,0.9486832980505139,0.643503395956662,0.005402581097059251,0.005539935802744811,0,0.0,0.0,0,0.24921773701825697,0.363776296377182,0.11455855935892503
540,18,0,False,-50.0,0,3,1,,-0.9356897560681782,0.009562317729303313,-49.06431024393182,0,0.0,0.0,0,-0.9998785079737122,-1.7980070114135742,0.798128503439862
541,18,1,False,-50.0,0,2,1,,-0.9356897560681782,0.009562317729303318,-49.06431024393182,0,0.0,0.0,0,-0.999915265267101,-1.8661056756973267,0.8661904104302257
542,18,2,False,-50.0,0,2,1,,-0.9330101625710188,0.009569976775568702,-49.066989837428984,0,0.0,0.0,0,-0.9999060267162552,-1.821983814239502,0.8220777875232468
543,18,3,False,-50.0,0,0,0,,-0.9356897560681781,0.009562317729303313,-49.06431024393182,0,0.0,0.0,0,-0.9999071535891592,-1.4123958349227905,0.41248868133363137
544,18,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.99856705882021,-1.7437279224395752,0.7451608636193652
545,18,5,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985571861055436,-1.7051008939743042,0.7065437078687606
546,18,6,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9991180284293341,-1.1364734172821045,0.13735538885277043
547,18,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.999128123943125,-1.7755972146987915,0.7764690907556665
548,18,8,False,-50.0,0,2,1,,-0.8713795121363563,0.0037506495920686016,-49.12862048786364,0,0.0,0.0,0,-0.998509241234367,-1.4311904907226562,0.43268124948828923
549,18,9,False,-50.0,0,3,1,,-0.8740591056335155,0.004545487119924437,-49.12594089436649,0,0.0,0.0,0,-0.9982791403219362,-0.9519109129905701,0.04636822733136614
550,18,10,False,-50.0,0,2,1,,-0.8713795121363563,0.003750649592068603,-49.12862048786364,0,0.0,0.0,0,-0.9981399425659307,-0.9736446738243103,0.024495268741620446
551,18,11,False,-50.0,0,2,1,,-0.8740591056335155,0.004545487119924437,-49.12594089436649,0,0.0,0.0,0,-0.9980571023636947,-0.9193137288093567,0.07874337355433803
552,18,12,False,-50.0,0,2,1,,-0.8713795121363563,0.003750649592068603,-49.12862048786364,0,0.0,0.0,0,-0.9979938595048543,-0.8622428774833679,0.1357509820214864
553,18,13,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9979355343819203,-1.1720428466796875,0.1741073122977672
554,18,14,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9979951500318609,-1.0868269205093384,0.08883177047747748
555,18,15,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9979746695456428,-1.0565398931503296,0.058565223604686745
556,18,16,False,-50.0,0,3,1,,-0.8784833483378409,0.0073567733840151145,-49.12151665166216,0,0.0,0.0,0,-0.9644380153051348,-0.8489881753921509,0.11544983991298396
557,18,17,False,-50.0,0,2,1,,-0.8758037548406815,0.006929063313281655,-49.12419624515932,0,0.0,0.0,0,-0.8756748243401106,-0.4159180819988251,0.4597567423412855
558,18,18,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.8578866165066288,-0.5804060101509094,0.27748060635571936
559,18,19,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.8566139214369519,-0.5098687410354614,0.3467451804014905
560,18,20,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.8710634477934356,-0.25823086500167847,0.6128325827917571
561,18,21,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.8835256487191174,-0.39494386315345764,0.4885817855656598
562,18,22,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9105196883149035,-0.19898942112922668,0.7115302671856768
563,18,23,False,-50.0,0,3,1,,-0.2687838594239314,0.07126019781891571,-49.731216140576066,0,0.0,0.0,0,0.21655224763532038,0.16014346480369568,0.056408782831624704
564,18,24,False,-50.0,0,1,1,,-0.21554869078015929,0.07764494202525278,-49.78445130921984,0,0.0,0.0,0,0.23460066203883218,0.09748334437608719,0.137117317662745
565,18,25,True,0.7071897623217115,1,1,0,0.9486832980505139,-0.21290262917920696,0.07657258284932415,0.9200923915009185,0,0.0,0.0,0,0.3025592752746671,0.27997395396232605,0.022585321312341033
566,18,26,True,0.6901178649220118,2,2,0,0.632455532033676,-0.23159604895733094,0.0751979845837851,0.9217139138793427,0,0.0,0.0,0,0.268376926231427,0.433647096157074,0.16527016992564697
567,18,27,True,0.6627914897250927,1,1,0,0.9486832980505139,-0.219007477960609,0.07620966872937683,0.8817989676857017,0,0.0,0.0,0,0.2530653343800192,0.24479785561561584,0.008267478764403369
568,18,28,True,0.6499898962429557,1,1,0,0.9486832980505139,0.622063861771015,0.02260558555276168,0.02792603447194064,0,0.0,0.0,0,0.2507329035451092,0.24514901638031006,0.005583887164799128
569,18,29,True,0.6676605416284322,1,1,0,0.7999999999999999,0.6650949127178927,0.005318791968124299,0.0025656289105395746,0,0.0,0.0,0,0.2642205393716291,0.4361474812030792,0.17192694183145013
570,19,0,False,-50.0,0,0,0,,-0.9356897560681782,0.009562317729303316,-49.06431024393182,0,0.0,0.0,0,-0.999879845542175,-1.5501368045806885,0.5502569590385135
572,19,2,False,-50.0,0,3,1,,-0.8820978861249933,0.006219748708495552,-49.117902113875004,0,0.0,0.0,0,-0.9998835450469065,-1.3238269090652466,0.3239433640183401
573,19,3,False,-50.0,0,0,0,,-0.879418292627834,0.005741986065341223,-49.12058170737217,0,0.0,0.0,0,-0.999841265219318,-2.0106394290924072,1.0107981638730892
574,19,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9985830003013607,-1.8215161561965942,0.8229331558952335
575,19,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992124874371475,-1.6853671073913574,0.6861546199542099
576,19,6,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992227684505106,-1.3890721797943115,0.3898494113438009
577,19,7,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9991377440637539,-1.700191617012024,0.70105387294827
578,19,8,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9990585010942549,-1.09026300907135,0.09120450797709523
579,19,9,False,-50.0,0,2,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9990663529007562,-1.1085666418075562,0.10950028890679997
580,19,10,False,-50.0,0,2,1,,-0.8713795121363563,0.003750649592068605,-49.12862048786364,0,0.0,0.0,0,-0.9990554763316418,-1.4939910173416138,0.49493554100997195
581,19,11,False,-50.0,0,3,1,,-0.9222917885823818,0.009446686902004871,-49.077708211417615,0,0.0,0.0,0,-0.998961484162315,-1.4264551401138306,0.42749365595151556
582,19,12,False,-50.0,0,2,1,,-0.914253008090904,0.009187177704545956,-49.0857469919091,0,0.0,0.0,0,-0.9988488568237328,-1.4610357284545898,0.46218687163085703
