state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,total_samples,log_coverage,p_beta_star,p_theta_star,delta_p_star,prior_error,C
433,14,13,True,2,-2.345254102759717,3,3,0,0.632455532033676,-0.8710445629492114,0.0028637913753287,-1.4742095398105055,0,0.0,0.0,0,-0.9993248155151248,-0.899170458316803,0.1001543571983218,4,1.6094379124341003,0.6610727310180664,0.47005563974380493,-0.19101709127426147,0.3389272689819336,-0.563593162179121
434,14,14,True,2,-1.115405461572449,3,3,0,0.948683298050514,-0.8676950710777621,0.0016747459357245,-0.2477103904946865,0,0.0,0.0,0,-0.9996548986891332,-0.917904496192932,0.081750402496201,84,4.442651256490317,0.9071024656295776,0.9984034895896912,0.09130102396011353,0.09289753437042236,0.9828142865025581
435,14,15,True,3,-1.081695457081984,1,2,1,0.3999999999999999,-0.8693698170134867,0.0023534104960733,-0.2123256400684972,0,0.0,0.0,0,-0.9996606724716168,-0.9951547384262084,0.0045059340454082,103,4.6443908991413725,0.20893284678459167,0.1699201911687851,-0.03901265561580658,0.7910671532154083,-0.049316490334902575
436,14,16,True,1,-1.4831380862878172,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-0.6171177611457794,0,0.0,0.0,0,-0.9666365343874468,-0.4128601253032684,0.5537764090841784,3,1.3862943611198906,0.9961742758750916,0.5776848793029785,-0.41848939657211304,0.0038257241249084473,
437,14,17,True,2,-1.5115307060664729,2,2,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,-0.6455103809244349,0,0.0,0.0,0,-0.9661194046186508,-0.7314652800559998,0.234654124562651,6,1.9459101490553132,0.44438812136650085,0.6947683691978455,0.2503802478313446,0.5556118786334991,0.4506387596448493
440,14,20,True,1,-3.522866147458109,3,3,0,0.7745966692414834,-0.9966505081285508,0.0023534104960733,-2.526215639329558,0,0.0,0.0,0,-0.944134251161362,-0.1650899946689605,0.7790442564924014,7,2.0794415416798357,0.9747787714004517,0.6880674958229065,-0.28671127557754517,0.02522122859954834,-11.367855235358343
441,14,21,True,1,-2.373563428048768,3,3,0,0.7745966692414834,-0.9983252540642756,0.0016747459357245,-1.3752381739844923,0,0.0,0.0,0,-0.942678847994452,-0.283187985420227,0.6594908625742251,7,2.0794415416798357,0.8909854888916016,0.99798583984375,0.10700035095214844,0.10901451110839844,0.9815239261656898
442,14,22,True,1,-1.070299531858818,3,3,0,0.7745966692414834,-0.9983252540642756,0.0016747459357245,-0.0719742777945424,0,0.0,0.0,0,-0.9354879243665576,-0.1798658072948455,0.7556221170717119,5,1.791759469228055,0.8889759182929993,0.9819245338439941,0.09294861555099487,0.11102408170700073,0.8371932838525239
445,14,25,True,2,0.4882858723226478,3,1,1,0.7378647873726218,-0.1657429399341288,0.0472692203386764,0.6540288122567766,1,0.6540288122567766,0.7514075330620591,1,-0.0108567451902455,-0.1575429737567901,0.1466862285665445,233,5.455321115357702,0.2399992048740387,0.331784725189209,0.09178552031517029,0.7600007951259613,0.12077029511522801
446,14,26,True,2,0.5059323565432745,0,0,0,0.948683298050514,0.4586487265935534,0.0248390923518181,0.0472836299497211,0,0.0,0.0,0,0.0670734135066942,-0.017811007797718,0.0848844213044123,287,5.662960480135946,0.8203353881835938,0.9988440275192261,0.17850863933563232,0.17966461181640625,0.9935659422905431
447,14,27,True,2,0.5577058872567253,1,1,0,0.948683298050514,0.55642595641841,0.004776422578815,0.0012799308383153,0,0.0,0.0,0,0.1426184897267449,0.1114673390984535,0.0311511506282914,1155,7.052721049232323,0.568732738494873,0.7235768437385559,0.15484410524368286,0.43126726150512695,0.3590444234122373
448,14,28,True,3,0.5756129366841979,3,3,0,0.948683298050514,0.5766281633809698,0.00454187540379,-0.0010152266967718,0,0.0,0.0,0,0.1905600022818855,0.2533639073371887,0.0628039050553032,2847,7.954372272531867,0.9412875771522522,0.9981505274772644,0.05686295032501221,0.0587124228477478,0.9684994685446447
449,14,29,True,3,0.5932918980625994,1,1,0,1.0,0.5792598291082747,0.0145901014342451,0.0140320689543247,0,0.0,0.0,0,0.2050184798131367,0.3454929888248443,0.1404745090117076,2734,7.913886714856082,0.9495810866355896,0.9928520321846008,0.04327094554901123,0.0504189133644104,0.8582284436846915
463,15,13,True,1,-2.446174414686764,3,2,1,0.2581988897471611,-0.9062142275994264,0.0069077247053245,-1.5399601870873372,0,0.0,0.0,0,-0.999662424845204,-0.619183361530304,0.3804790633149,4,1.6094379124341003,0.9647733569145203,0.17921224236488342,-0.7855611145496368,0.035226643085479736,-22.300197967868293
464,15,14,True,2,-1.1794557083855377,0,0,0,0.948683298050514,-0.8727193088849358,0.0032852784028697,-0.3067363995006019,0,0.0,0.0,0,-0.9996589770213063,-0.9816361665725708,0.0180228104487355,12,2.5649493574615367,0.791626513004303,0.8520053029060364,0.0603787899017334,0.20837348699569702,0.289762343435661
465,15,15,True,2,-1.0816764979974391,0,0,0,0.948683298050514,-0.8693698170134867,0.0023534104960733,-0.2123066809839524,0,0.0,0.0,0,-0.9996644320543252,-0.9632462859153748,0.0364181461389503,25,3.258096538021482,0.9964740872383118,0.9883086681365967,-0.008165419101715088,0.0035259127616882324,
467,15,17,True,1,-2.768736711282898,0,0,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-1.90271638614086,0,0.0,0.0,0,-0.965017061542767,-0.4553488790988922,0.5096681824438748,2,1.0986122886681098,0.9903265833854675,0.9998685121536255,0.009541928768157959,0.00967341661453247,
472,15,22,True,1,-2.396522175867002,3,3,0,0.7745966692414834,-0.8577951257968259,0.006050613984946,-1.538727050070176,0,0.0,0.0,0,-0.4936305580673268,-0.0507062152028083,0.4429243428645184,1,0.6931471805599453,0.9662150144577026,0.9984215497970581,0.03220653533935547,0.03378498554229736,0.9532795359356971
473,15,23,True,1,-2.447616078965521,1,1,0,0.7745966692414834,-0.8631668972496129,0.0028534278924247,-1.584449181715908,0,0.0,0.0,0,-0.4755627192848252,-0.1214473769068718,0.3541153423779534,1,0.6931471805599453,0.8442748188972473,0.9143632650375366,0.0700884461402893,0.15572518110275269,0.4500777950230323
474,15,24,True,1,-0.8917389299185651,3,3,0,0.7745966692414834,-0.2002808255164288,0.0454354410962568,-0.6914581044021362,0,0.0,0.0,0,-0.0373903381067565,-0.1276294589042663,0.0902391207975097,10,2.3978952727983707,0.9654337763786316,0.9970205426216125,0.03158676624298096,0.03456622362136841,0.9138043712549037
475,15,25,True,2,0.4366935813403264,0,0,0,0.948683298050514,-0.1672063868791038,0.0471539379150993,0.6038999682194304,0,0.0,0.0,0,-0.0232564928916214,-0.1702485978603363,0.1469921049687148,187,5.236441962829949,0.9473612308502197,0.9997186064720154,0.052357375621795654,0.05263876914978027,0.9946542532713116
476,15,26,True,2,0.5595021343627412,1,1,0,0.948683298050514,0.5040639945747555,0.02886505978075,0.0554381397879857,0,0.0,0.0,0,0.1761671810213659,0.1168045476078987,0.0593626334134672,79,4.382026634673881,0.7901865243911743,0.9662395715713501,0.17605304718017578,0.20981347560882568,0.8390931357927051
477,15,27,True,3,0.5751835061276966,3,3,0,0.7999999999999999,0.5772175614743261,0.0045216145612125,-0.0020340553466294,0,0.0,0.0,0,0.1753925550386066,0.1902133524417877,0.014820797403181,1070,6.976348070447749,0.950203537940979,0.9974673986434937,0.04726386070251465,0.049796462059020996,0.9491409378942505
478,15,28,True,3,0.5932807161517383,3,3,0,0.7999999999999999,0.5796647134900587,0.0146013871208504,0.0136160026616796,0,0.0,0.0,0,0.189753827844389,0.3344999849796295,0.1447461571352404,1112,7.014814351275545,0.610437273979187,0.7315229773521423,0.12108570337295532,0.389562726020813,0.3108246638732221
479,15,29,True,3,0.6111684727551917,1,1,0,0.3999999999999999,0.6128671674461261,0.0035680432848964,-0.0016986946909344,0,0.0,0.0,0,0.2199125792774175,0.3292406499385834,0.1093280706611658,3211,8.074649075066652,0.9936716556549072,0.9976632595062256,0.003991603851318359,0.0063283443450927734,
494,16,14,True,1,-2.3551037432853628,3,2,1,0.2581988897471611,-0.8676950710777621,0.0016747459357245,-1.4874086722076003,0,0.0,0.0,0,-0.9996251983635916,-0.618724524974823,0.3809006733887686,1,0.6931471805599453,0.9478721618652344,0.3313588798046112,-0.6165132820606232,0.052127838134765625,-11.826948980058544
495,16,15,True,1,-1.1139758699978215,0,0,0,0.7745966692414834,-0.8693698170134867,0.0023534104960733,-0.244606052984335,0,0.0,0.0,0,-0.9996667834675728,-0.6863240599632263,0.3133427235043465,2,1.0986122886681098,0.9935898780822754,0.999398946762085,0.00580906867980957,0.006410121917724609,
503,16,23,True,1,-2.464804989371601,3,3,0,0.7745966692414834,-0.8524233543440388,0.0080216755491544,-1.6123816350275622,0,0.0,0.0,0,-0.4651608705662048,0.0276967510581016,0.4928576216243064,1,0.6931471805599453,0.966865599155426,0.9996870756149292,0.032821476459503174,0.033134400844573975,0.9905559063361774
504,16,24,True,1,-2.4812652517168323,3,3,0,0.7745966692414834,-0.8631668972496129,0.0028534278924247,-1.6180983544672194,0,0.0,0.0,0,-0.4588353019709916,0.0312322005629539,0.4900675025339455,5,1.791759469228055,0.909041166305542,0.9791380763053894,0.07009690999984741,0.09095883369445801,0.770644336044497
505,16,25,True,2,-2.465692338201581,2,1,1,0.7378647873726218,-0.8524233543440388,0.0080216755491544,-1.6132689838575422,0,0.0,0.0,0,-0.4584089889289698,-0.0165231600403785,0.4418858288885913,12,2.5649493574615367,0.14972616732120514,0.02637464553117752,-0.12335152179002762,0.8502738326787949,-0.14507270134540964
506,16,26,True,2,0.5761080938412505,3,3,0,0.632455532033676,0.5160176811340103,0.0309534680070021,0.0600904127072402,0,0.0,0.0,0,0.1925302617037253,0.1985314488410949,0.0060011871373696,80,4.394449154672439,0.9590845704078674,0.9994537234306335,0.04036915302276611,0.04091542959213257,0.9866486414828821
507,16,27,True,2,0.59376802115275,1,1,0,0.948683298050514,0.523384651441454,0.0319457240033752,0.070383369711296,0,0.0,0.0,0,0.2065532588241738,0.2151374518871307,0.0085841930629568,77,4.356708826689592,0.8849983215332031,0.9902557730674744,0.10525745153427124,0.11500167846679688,0.915268828573324
508,16,28,True,2,0.6130518527420695,1,1,0,0.948683298050514,0.5685122458829307,0.0278929739705159,0.0445396068591388,0,0.0,0.0,0,0.2229877206728577,0.2275102734565735,0.0045225527837157,122,4.812184355372417,0.7663761973381042,0.8801264762878418,0.11375027894973755,0.23362380266189575,0.4868950751322152
509,16,29,True,4,0.6297290536201975,1,1,0,0.3999999999999999,0.6166139145736558,0.013860121804888,0.0131151390465417,0,0.0,0.0,0,0.2347132625745875,0.3429657518863678,0.1082524893117803,3116,8.044626279767337,0.9878401160240173,0.9970241189002991,0.009184002876281738,0.012159883975982666,
534,17,24,True,1,-3.67241472141022,3,3,0,0.7745966692414834,-0.8427933106945265,0.0106721124950463,-2.8296214107156934,0,0.0,0.0,0,-0.4070676774139067,0.14948171377182,0.5565493911857268,3,1.3862943611198906,0.9167346358299255,0.9940342307090759,0.07729959487915039,0.08326536417007446,0.9283523305231857
535,17,25,True,2,-2.481693859284565,0,0,0,0.948683298050514,-0.8631668972496129,0.0028534278924247,-1.6185269620349525,0,0.0,0.0,0,-0.4513499434898886,0.1095214411616325,0.5608713846515212,10,2.3978952727983707,0.7616974115371704,0.8435554504394531,0.08185803890228271,0.2383025884628296,0.3435046149951952
536,17,26,True,2,0.5937458790236966,3,1,1,0.7378647873726218,-0.1973112227152532,0.0593603628884928,0.7910571017389498,1,0.7910571017389498,0.9088380422841652,1,0.2430831857745347,0.2561097145080566,0.0130265287335218,6,1.9459101490553132,0.25609996914863586,0.14804092049598694,-0.10805904865264893,0.7439000308513641,-0.14526017498477534
537,17,27,True,3,0.6116492806804453,3,3,0,0.7999999999999999,0.5435862580555819,0.0322542005215984,0.0680630226248634,0,0.0,0.0,0,0.2234919625902191,0.3498855531215668,0.1263935905313476,77,4.356708826689592,0.9309960007667542,0.9916205406188965,0.060624539852142334,0.06900399923324585,0.878565598020204
538,17,28,True,2,0.6302156614296885,1,1,0,0.948683298050514,0.6172273654310694,0.0138662152391359,0.0129882959986191,0,0.0,0.0,0,0.2364150112440227,0.2195391952991485,0.0168758159448741,308,5.733341276897746,0.696262001991272,0.675590991973877,-0.02067101001739502,0.303737998008728,-0.06805539693061725
539,17,29,True,2,0.6484780851619332,1,1,0,0.948683298050514,0.6440848634097833,0.0042653000570687,0.0043932217521498,0,0.0,0.0,0,0.2492177370182569,0.363776296377182,0.114558559358925,3246,8.085486772102845,0.9766638875007629,0.9960893392562866,0.01942545175552368,0.02333611249923706,0.8324202137849125
565,18,25,True,2,0.52766462418978,3,1,1,0.7378647873726218,-0.1909340569079288,0.0599779585062125,0.7185986810977089,1,0.7185986810977089,0.8255912462970916,1,0.3025592752746671,0.279973953962326,0.022585321312341,6,1.9459101490553132,0.2778868079185486,0.3430662453174591,0.06517943739891052,0.7221131920814514,0.09026207818061652
566,18,26,True,2,0.5752577466224589,0,2,1,0.2108185106778919,-0.175932687747863,0.0601224073622882,0.7511904343703218,1,0.7511904343703218,0.8630356041996706,1,0.268376926231427,0.433647096157074,0.1652701699256469,4,1.6094379124341003,0.33794334530830383,0.18691487610340118,-0.15102846920490265,0.6620566546916962,-0.2281201588030755
567,18,27,True,2,0.6301769199910106,3,1,1,0.7378647873726218,-0.195301411700721,0.0596162887158862,0.8254783316917316,1,0.8254783316917316,0.9483842686874556,1,0.2530653343800192,0.2447978556156158,0.0082674787644033,29,3.4011973816621555,0.2768380641937256,0.16833515465259552,-0.10850290954113007,0.7231619358062744,-0.15003957505058255
568,18,28,True,2,0.648489736030274,1,1,0,0.948683298050514,0.6201875389725935,0.0181293436901537,0.0283021970576805,0,0.0,0.0,0,0.2507329035451092,0.24514901638031,0.0055838871647991,227,5.429345628954441,0.9276514053344727,0.9834774136543274,0.055826008319854736,0.07234859466552734,0.7716253311891172
569,18,29,True,4,0.6674797934552996,1,1,0,0.632455532033676,0.666046432809752,0.0039242364571611,0.0014333606455476,0,0.0,0.0,0,0.2642205393716291,0.4361474812030792,0.1719269418314501,3226,8.079308192051961,0.9402552843093872,0.6315121650695801,-0.30874311923980713,0.05974471569061279,-5.167705891155784
595,19,25,True,1,-0.6160426738234676,1,1,0,0.7745966692414834,-0.2020232089763514,0.0593017742921412,-0.414019464847116,0,0.0,0.0,0,0.3359975373228914,0.3097093403339386,0.0262881969889528,18,2.9444389791664403,0.8560406565666199,0.9935140609741211,0.13747340440750122,0.14395934343338013,0.954946036351712
596,19,26,True,2,0.562350711254029,3,2,1,0.7378647873726218,-0.1806477489707662,0.0610704885701781,0.7429984602247952,1,0.7429984602247952,0.8536239223773389,1,0.3011963852285011,0.4448130428791046,0.1436166576506035,19,2.995732273553991,0.31817612051963806,0.4099768400192261,0.09180071949958801,0.6818238794803619,0.13463993013790018
597,19,27,True,2,0.6112600679487692,0,2,1,0.2108185106778919,-0.175932687747863,0.0601224073622882,0.7871927556966322,1,0.7871927556966322,0.9043983315678488,1,0.2727453102364535,0.4342613518238067,0.1615160415873532,32,3.4965075614664802,0.2977941036224365,0.20761480927467346,-0.09017929434776306,0.7022058963775635,-0.12842286687276017
598,19,28,True,3,0.6674800968314085,3,3,0,0.948683298050514,0.6660485614541798,0.0039359315846188,0.0014315353772287,0,0.0,0.0,0,0.2656168364654844,0.3341309428215027,0.0685141063560182,555,6.320768294250582,0.973473846912384,0.9644755125045776,-0.008998334407806396,0.026526153087615967,-0.33922500477490536
599,19,29,True,3,0.6862022506923335,1,1,0,0.3999999999999999,0.6671965708021096,0.0159750581911731,0.0190056798902239,0,0.0,0.0,0,0.2802165931104645,0.4152680933475494,0.1350515002370849,3517,8.165647925297504,0.9211509227752686,0.9570534825325012,0.035902559757232666,0.07884907722473145,0.45533265601707806
625,20,25,True,2,-0.6746093335501729,1,1,0,0.948683298050514,-0.1506585735802729,0.0608961271206975,-0.5239507599699,0,0.0,0.0,0,0.3607757892190764,0.654984176158905,0.2942083869398286,20,3.044522437723423,0.8747491240501404,0.6664524674415588,-0.20829665660858154,0.12525087594985962,-1.6630355279269007
626,20,26,True,2,0.5786899150501696,1,1,0,0.948683298050514,-0.1386376591949167,0.0510102550511229,0.7173275742450863,0,0.0,0.0,0,0.162349206950796,0.166266918182373,0.0039177112315769,13,2.6390573296152584,0.6954489350318909,0.45567813515663147,-0.2397707998752594,0.30455106496810913,-0.7872926003406583
627,20,27,True,2,0.668001561591977,3,3,0,0.632455532033676,0.6668936122184117,0.0039768388710478,0.0011079493735652,0,0.0,0.0,0,0.2550014577007661,0.2484662234783172,0.0065352342224488,14,2.70805020110221,0.7627167701721191,0.9658636450767517,0.20314687490463257,0.23728322982788086,0.8561366728360452
628,20,28,True,3,0.6862161568591566,3,3,0,0.7999999999999999,0.6674094567463422,0.0159797151470385,0.0188067001128143,0,0.0,0.0,0,0.2728198202423597,0.3654125034809112,0.0925926832385515,659,6.492239835020471,0.9360206723213196,0.9916414022445679,0.05562072992324829,0.06397932767868042,0.8693547109871017
629,20,29,True,4,0.7056276141994018,1,1,0,0.3999999999999999,0.7014132116709106,0.0042311583669652,0.0042144025284911,0,0.0,0.0,0,0.2974527198570219,0.4327079951763153,0.1352552753192934,4109,8.32117830749028,0.8657470345497131,0.9265007376670837,0.060753703117370605,0.13425296545028687,0.45253155424613223
654,21,24,True,1,-1.8073430452194463,1,1,0,0.7745966692414834,-0.1609039310121452,0.0618791983129335,-1.6464391142073012,0,0.0,0.0,0,0.4069553408565288,0.1398715376853943,0.2670838031711345,8,2.1972245773362196,0.9244287014007568,0.9545263051986694,0.030097603797912598,0.07557129859924316,0.3982676539346119
655,21,25,True,2,0.6266067673813445,1,1,0,0.948683298050514,-0.1915229651249143,0.0596383756311169,0.8181297325062589,0,0.0,0.0,0,0.4115778144554178,0.3711138367652893,0.0404639776901284,17,2.8903717578961645,0.37013640999794006,0.5572503209114075,0.1871139109134674,0.6298635900020599,0.29707053064117495
656,21,26,True,2,0.6298021788267028,3,3,0,0.948683298050514,-0.0943069663374656,0.051055459754998,0.7241091451641684,0,0.0,0.0,0,0.090531977933205,0.2304363250732422,0.1399043471400371,170,5.14166355650266,0.9836267828941345,0.9955778121948242,0.011951029300689697,0.01637321710586548,
657,21,27,True,3,0.6489810489514487,3,2,1,0.3999999999999999,-0.1069539708765707,0.0532019854380905,0.7559350198280194,1,0.7559350198280194,0.868486613677172,1,0.1006594680803243,0.247772067785263,0.1471125997049387,232,5.4510384535657,0.2712858021259308,0.31565940380096436,0.04437360167503357,0.7287141978740692,0.060893011011021736
658,21,28,True,2,0.667506287854099,0,0,0,0.948683298050514,0.6386267259644565,0.0199374600731538,0.0288795618896425,0,0.0,0.0,0,0.1673471812700191,0.2853786647319793,0.1180314834619602,121,4.804021044733257,0.45658716559410095,0.6289703845977783,0.17238321900367737,0.543412834405899,0.3172233117978158
659,21,29,True,4,0.7253027301786156,1,1,0,0.632455532033676,0.7234659852129284,0.0037159030809651,0.0018367449656871,0,0.0,0.0,0,0.3187075904147622,0.522731602191925,0.2040240117771628,4603,8.434680769841773,0.9232118725776672,0.6348541975021362,-0.288357675075531,0.07678812742233276,-3.7552377529610936
683,22,23,True,1,-48.19762343638037,2,2,0,0.7745966692414834,-0.4380785822408447,0.0459070740024922,-47.75954485413953,0,0.0,0.0,0,0.138534109663883,0.0795163884758949,0.059017721187988,1,0.6931471805599453,0.7399428486824036,0.5019721388816833,-0.23797070980072021,0.26005715131759644,-0.9150708165302364
684,22,24,True,2,-0.5794374254359304,3,3,0,0.948683298050514,-0.190729099927439,0.0596536008691887,-0.3887083255084913,0,0.0,0.0,0,0.4239500719025915,0.2795378565788269,0.1444122153237646,32,3.4965075614664802,0.9455159306526184,0.9854825735092163,0.0399666428565979,0.05448406934738159,0.7335473164050407
685,22,25,True,2,0.7453197611391804,1,2,1,0.7378647873726218,-0.1443394082447547,0.0637298800809859,0.8896591693839352,1,0.8896591693839352,1.0,1,0.4636300885670352,0.4219437837600708,0.0416863048069644,40,3.713572066704308,0.256734162569046,0.42221319675445557,0.16547903418540955,0.743265837430954,0.22263775065644908
686,22,26,True,1,0.8052036514604206,1,1,0,0.7745966692414834,0.7518710873969854,0.0084790837108703,0.0533325640634352,0,0.0,0.0,0,0.6142928189132256,0.2705661952495575,0.3437266236636681,4,1.6094379124341003,0.995071530342102,0.9972611665725708,0.00218963623046875,0.004928469657897949,
687,22,27,True,3,0.784044950517807,1,1,0,1.0,0.78371757124389,0.003173808348283,0.000327379273917,0,0.0,0.0,0,0.3900587382660241,0.5992260575294495,0.2091673192634253,4617,8.43771698991444,0.6976385116577148,0.48115938901901245,-0.2164791226387024,0.30236148834228516,-0.7159612946263827
688,22,28,True,3,0.7642502526050461,2,2,0,1.0,0.7643577868642041,0.0033408154745007,-0.0001075342591579,0,0.0,0.0,0,0.3568815001882006,0.5615650415420532,0.2046835413538526,7004,8.854379458771108,0.654552161693573,0.4536648988723755,-0.2008872628211975,0.345447838306427,-0.581527051395244
689,22,29,True,4,0.7446748147238208,2,2,0,0.632455532033676,0.7245323910442031,0.0204598359254379,0.0201424236796177,0,0.0,0.0,0,0.3365609470067174,0.5353993773460388,0.1988384303393214,6625,8.798756582859841,0.8576622009277344,0.5984600782394409,-0.25920212268829346,0.14233779907226562,-1.8210350615067135
712,23,22,True,1,-1.3048624640569773,3,3,0,0.7745966692414834,0.6988671566831721,0.0207401535868227,-2.0037296207401494,0,0.0,0.0,0,0.3294127879712688,0.2305812835693359,0.0988315044019328,1,0.6931471805599453,0.9275155067443848,0.7169997096061707,-0.2105157971382141,0.07248449325561523,-2.90428735420463
713,23,23,True,2,0.332300272782443,3,3,0,0.632455532033676,0.7401704570098169,0.0131364739406241,-0.4078701842273738,0,0.0,0.0,0,0.425160992342733,0.3477176427841186,0.0774433495586143,36,3.6109179126442243,0.928829550743103,0.601567804813385,-0.327261745929718,0.07117044925689697,-4.5982812999877725
714,23,24,True,3,0.7721515913616014,3,3,0,0.7999999999999999,0.7425507126080786,0.0291727969666568,0.0296008787535227,0,0.0,0.0,0,0.474967312233828,0.4057625830173492,0.0692047292164788,43,3.784189633918261,0.3009481728076935,0.5248098373413086,0.2238616645336151,0.6990518271923065,0.32023614820197244
715,23,25,True,2,0.8033913795662972,3,1,1,0.7378647873726218,0.8053885139366173,0.0033970148080471,-0.00199713437032,0,0.0,0.0,0,0.6343171315506048,0.7180273532867432,0.0837102217361384,101,4.624972813284271,0.07323046028614044,0.12336883693933487,0.05013837665319443,0.9267695397138596,0.054100155976937556
716,23,26,True,3,0.8249164950472119,1,2,1,0.3999999999999999,0.7436723281756125,0.0291937708668493,0.0812441668715994,1,0.0812441668715994,0.0933406569567199,1,0.6320058340608474,0.6895840167999268,0.0575781827390793,129,4.867534450455582,0.2964653968811035,0.2796446979045868,-0.016820698976516724,0.7035346031188965,-0.023908843860625355
717,23,27,True,2,0.8040617326947318,1,1,0,0.632455532033676,0.8055853734914402,0.0031946743193581,-0.0015236407967084,0,0.0,0.0,0,0.4266555593052947,0.6095518469810486,0.1828962876757538,3609,8.191463051326927,0.969407320022583,0.6757890582084656,-0.29361826181411743,0.030592679977416992,-9.597663951993141
718,23,28,True,3,0.7840449507908163,2,2,0,1.0,0.7834982359811484,0.0032072566605543,0.0005467148096678,0,0.0,0.0,0,0.1706425744538435,0.6510564684867859,0.4804138940329423,725,6.587550014824796,0.5902509689331055,0.39286893606185913,-0.19738203287124634,0.40974903106689453,-0.48171445911002597
719,23,29,True,4,0.7642502630897012,2,2,0,0.316227766016838,0.745634623099183,0.0206590415604298,0.0186156399905181,0,0.0,0.0,0,-0.1682184771377034,0.2517016530036926,0.419920130141396,1490,7.307202314764738,0.32980528473854065,0.44719061255455017,0.11738532781600952,0.6701947152614594,0.17515107944444866
742,24,22,True,1,-13.30792294432684,3,3,0,0.7745966692414834,0.1803340177710442,0.044734245218148,-13.488256962097884,0,0.0,0.0,0,0.0810365451949245,-0.4909948110580444,0.572031356252969,27,3.332204510175204,0.9900015592575073,0.9984216690063477,0.008420109748840332,0.009998440742492676,
743,24,23,True,1,-13.766732637288836,2,2,0,0.7745966692414834,0.1919467877214384,0.0447464159311458,-13.958679425010274,0,0.0,0.0,0,0.0861489702449551,-0.2048993110656738,0.291048281310629,27,3.332204510175204,0.9476472735404968,0.7438502311706543,-0.20379704236984253,0.052352726459503174,-3.892768460253685
744,24,24,True,2,0.8052036514604204,3,3,0,0.632455532033676,0.8065235591166158,0.0034015786800283,-0.0013199076561953,0,0.0,0.0,0,0.6390649694491789,0.0804876908659935,0.5585772785831854,32,3.4965075614664802,0.720787525177002,0.999768078327179,0.278980553150177,0.27921247482299805,0.9991693720956842
745,24,25,True,3,0.8249164950472118,3,3,0,0.3999999999999999,0.8254335263850102,0.0032616245920051,-0.0005170313377984,0,0.0,0.0,0,0.6636396690394989,0.6249844431877136,0.0386552258517852,246,5.5093883366279774,0.948931097984314,0.9932188391685486,0.04428774118423462,0.051068902015686035,0.8672154566908732
746,24,26,True,3,0.8459591425354978,1,1,0,0.7999999999999999,0.8474991640318172,0.0026624314730431,-0.0015400214963194,0,0.0,0.0,0,0.6854277451020211,0.6908199787139893,0.0053922336119681,4556,8.424419791263883,0.9324490427970886,0.992388904094696,0.05993986129760742,0.06755095720291138,0.887328082081183
747,24,27,True,4,0.8248440947345331,2,2,0,0.1999999999999999,0.8254175848192901,0.0031494200962983,-0.0005734900847569,0,0.0,0.0,0,0.4587127483882222,0.6338568925857544,0.1751441441975322,4331,8.37378460812088,0.7061212062835693,0.8960405588150024,0.1899193525314331,0.29387879371643066,0.6462506196166368
748,24,28,True,3,0.725317417820695,3,1,1,0.3999999999999999,-0.8591659195399112,0.0068544056021265,1.5844833373606062,1,1.5844833373606062,1.0,1,-0.3838511921821352,-0.0530651062726974,0.3307860859094377,10686,9.276783328524896,0.2947618365287781,0.36331695318222046,0.06855511665344238,0.7052381634712219,0.09720846120409911
749,24,29,True,4,0.7446752072755982,0,2,1,-0.632455532033676,-0.8591659195399112,0.0068544056021265,1.6038411268155093,1,1.6038411268155093,1.0,1,-0.3295442681011119,0.2100645005702972,0.5396087686714092,4305,8.367764677924308,0.2726009786128998,0.18739549815654755,-0.08520548045635223,0.7273990213871002,-0.11713719423745059
776,25,26,True,4,0.8678251539022451,1,1,0,0.316227766016838,0.8668758100734546,0.0027811599739601,0.0009493438287905,0,0.0,0.0,0,0.729353633217853,0.7130699753761292,0.0162836578417238,5476,8.608312784783722,0.7226519584655762,0.9031702280044556,0.1805182695388794,0.27734804153442383,0.6508727032654162
777,25,27,True,4,0.801680433485928,0,0,0,0.316227766016838,0.7851004747963304,0.0211388572188022,0.0165799586895976,0,0.0,0.0,0,-0.0210410775023639,0.1826804876327514,0.2037215651351153,1448,7.278628942320682,0.4477923512458801,0.6917316913604736,0.2439393401145935,0.5522076487541199,0.44175291788327214
778,25,28,True,4,0.7061771545834997,0,0,0,0.316227766016838,-0.8591659195399112,0.0068544056021265,1.565343074123411,0,0.0,0.0,0,-0.3983188955320804,-0.0813745930790901,0.3169443024529902,11849,9.380083146563278,0.6551186442375183,0.7889933586120605,0.13387471437454224,0.3448813557624817,0.388176142715993
779,25,29,True,1,0.932024041932534,1,1,0,0.7745966692414834,0.93238194470255,0.001637940605249,-0.000357902770016,0,0.0,0.0,0,0.8539624492872334,0.9400618672370912,0.0860994179498576,5,1.791759469228055,0.9900374412536621,0.9931632280349731,0.003125786781311035,0.00996255874633789,
